RetainedTxp	DuplicateTxp
Fusarium13|3800792	Fusarium226|3700901
Fusarium13|2300765	Fusarium226|3000727
Fusarium216|4100271	Fusre1|552640
Fusarium216|1100421	Fusre1|596428
Fusarium216|2800216	Fusre1|692592
Fusarium13|4300902	Fusarium226|3100274
Root423|5566	Root558|4740
Fusarium216|35680001044	Fusre1|684827
Root1298|5319	Root1312|5065
Root1298|5319	Root74|4742
Root1298|5319	Root954|4997
Fusarium13|2300764	Fusarium226|3000726
Root1298|6447	Root1312|6557
Root1298|6447	Root74|6437
Root1298|6447	Root954|3296
Fusarium13|300650	Fusarium226|1000575
Root1298|4167	Root1312|5511
Root1298|4167	Root74|5652
Root1298|4167	Root954|3671
Root1298|5688	Root74|7023
Root1298|2087	Root1312|2142
Root1298|2087	Root74|2092
Root1298|2087	Root954|4669
Root423|1802	Root558|2854
Fusarium13|1429000134	Fusarium226|230610083
Root423|233	Root558|236
Fusarium13|1700459	Fusarium226|20700459
Fusarium216|3000515	Fusre1|687581
Root1298|2199	Root1312|2300
Root1298|2199	Root74|2204
Root1298|2199	Root954|1838
Fusarium216|3568200955	Fusre1|510126
Fusarium216|3568000110	Fusre1|529329
Root1298|5960	Root1312|5927
Root1298|5960	Root74|6096
Root1298|5960	Root954|6668
Plecto143|857030093	Plecuc1|358293
Neora1|865894	Neora1|872954
Neora1|865894	Neora1|875387
Neora1|865894	Neora1|882827
Root423|2179	Root558|4118
Fusarium216|800783	Fusre1|561114
Fusarium216|600452	Fusre1|590642
Fusarium13|1427500217	Fusarium226|500433
Fusarium216|3568200541	Fusre1|349029
Fusarium216|3568500186	Fusre1|581253
Root1298|4405	Root1312|4152
Root1298|4405	Root74|3668
Root1298|4405	Root954|3005
Fusarium216|1800399	Fusre1|319720
Plecto143|200235	Plecuc1|291249
Fusarium13|1427500516	Fusarium226|500733
Root423|5421	Root558|1012
Fusarium216|480062	Fusre1|579767
Fusarium216|2200582	Fusre1|568332
Fusarium13|14270001378	Fusarium226|210001376
Root1298|5154	Root1312|4900
Root1298|5154	Root423|4655
Root1298|5154	Root558|1070
Root1298|5154	Root74|4577
Root1298|5154	Root954|4060
Fusarium216|2200222	Fusre1|511353
Fusarium216|5600244	Fusre1|580094
Fusarium216|100519	Fusre1|9931
Fusarium13|1427000730	Fusarium226|21000733
Fusarium216|1100186	Fusre1|575859
Root423|6829	Root558|6737
Fusarium13|1427500454	Fusarium226|500673
Fusarium216|100412	Fusre1|6156
Fusarium13|170086	Fusarium226|2070087
Fusarium216|4500105	Fusre1|691914
Fusarium13|300587	Fusarium226|1000519
Root1298|4076	Root1312|5602
Root1298|4076	Root74|5743
Root1298|4076	Root954|3762
Fusarium216|5000457	Fusarium226|570044
Root423|6864	Root558|6779
Fusarium13|14275001090	Fusarium226|5001289
Fusarium216|4500498	Fusre1|516396
Fusarium13|1400474	Fusarium226|21600354
Neora1|699505	Neora1|739923
Neora1|699505	Neora1|741588
Neora1|699505	Neora1|742332
Fusarium13|16300180	Fusarium226|6100124
Root423|469	Root558|473
Plecto143|100069	Plecuc1|241043
Fusarium13|1427500442	Fusarium226|500661
Root1298|4592	Root1312|4338
Root1298|4592	Root74|3855
Root1298|4592	Root954|420
Fusarium13|1427300551	Fusarium226|700675
Fusarium216|2800353	Fusre1|677734
Root1298|2713	Root1312|2932
Root1298|2713	Root74|2635
Root1298|2713	Root954|49
Fusarium216|7100130	Fusre1|743865
Root1298|4118	Root1312|5560
Root1298|4118	Root74|5701
Root1298|4118	Root954|3720
Fusarium13|14273001146	Fusarium226|7001316
Root1298|5508	Root1312|5254
Root1298|5508	Root74|4932
Root1298|5508	Root954|5187
Root1298|5676	Root1312|5422
Root1298|5676	Root423|5169
Root1298|5676	Root74|5173
Root1298|5676	Root954|3076
Fusarium13|1427500436	Fusarium226|500653
Root423|899	Root558|1574
Plecto143|1060014	Plecuc1|324781
Root1298|3233	Root1312|3449
Root1298|3233	Root74|3544
Root1298|3233	Root954|2235
Plecto143|160077	Plecuc1|5621
Root1298|577	Root1312|576
Root1298|577	Root74|578
Root1298|577	Root954|2679
Fusarium216|1001230	Fusre1|496390
Fusarium216|35680001008	Fusre1|501081
Fusarium216|3568200405	Fusre1|689336
Root1298|1161	Root1312|1159
Root1298|1161	Root423|723
Root1298|1161	Root558|724
Root1298|1161	Root74|1196
Root1298|1161	Root954|5979
Fusarium216|100611	Fusre1|532186
Root423|5019	Root558|4680
Fusarium13|1427900131	Fusarium226|20900372
Fusarium216|4100310	Fusre1|683846
Root1298|2472	Root1312|2691
Root1298|2472	Root74|6259
Root1298|2472	Root954|289
Root1298|4481	Root1312|4228
Root1298|4481	Root74|3744
Root1298|4481	Root954|2929
Fusarium13|2300540	Fusarium226|3000499
Fusarium216|6100163	Fusre1|518968
Fusarium216|2800363	Fusre1|595978
Fusarium216|2400418	Fusre1|579186
Fusarium216|1800175	Fusre1|565040
Root423|6166	Root558|3128
Root1298|3670	Root1312|4015
Root1298|3670	Root74|3316
Root1298|3670	Root954|849
Root1298|6401	Root1312|6346
Root1298|6401	Root74|5007
Root1298|6401	Root954|6485
Fusarium216|600952	Fusre1|606460
Fusarium13|3800607	Fusarium226|3700717
Fusarium13|1427300842	Fusarium226|7001017
Plecto143|741500328	Plecuc1|282588
Root1298|1563	Root1312|1618
Root1298|1563	Root74|1739
Root1298|1563	Root954|1770
Plecto143|700073	Plecto143|7667005
Fusarium216|1800700	Fusre1|507924
Root423|446	Root558|450
Fusarium13|14275001598	Fusarium226|5001805
Fusarium13|300302	Fusarium226|1000239
Root1298|4101	Root1312|5577
Root1298|4101	Root74|5718
Root1298|4101	Root954|3737
Root1298|3086	Root1312|3302
Root1298|3086	Root74|3397
Root1298|3086	Root954|2087
Fusarium216|4500243	Fusre1|618257
Root1298|844	Root1312|843
Root1298|844	Root74|845
Root1298|844	Root954|2415
Root423|2712	Root558|2054
Plecto143|857470035	Plecuc1|138835
Fusarium216|1800374	Fusre1|688591
Fusarium216|800230	Fusre1|559850
Root423|2718	Root558|2060
Fusarium13|300637	Fusarium226|1000562
Morel_U14_1|386721	Morel_U14_1|399926
Fusarium13|17001387	Fusarium226|3100193
Fusarium216|800176	Fusre1|686358
Fusarium216|260064	Fusarium226|5700144
Fusarium216|2800165	Fusre1|541643
Root1298|3675	Root1312|4020
Root1298|3675	Root74|3321
Root1298|3675	Root954|844
Plecto143|370072	Plecuc1|337454
Root1298|1088	Root1312|1086
Root1298|1088	Root74|1123
Root1298|1088	Root954|5906
Fusarium226|5700147	Fusre1|582492
Fusarium216|50001	Fusarium216|5000492
Fusarium13|1427300786	Fusarium226|700960
Plecto143|2890068	Plecuc1|283603
Root423|2838	Root558|2180
Root1298|1766	Root1312|1821
Root1298|1766	Root74|4310
Root1298|1766	Root954|6824
Fusarium13|2000187	Fusarium226|18001036
Root1298|1780	Root1312|1835
Root1298|1780	Root74|4296
Root1298|1780	Root954|6838
Root1298|6001	Root1312|5968
Root1298|6001	Root74|6137
Root1298|6001	Root954|6626
Root1298|2996	Root1312|3214
Root1298|2996	Root74|2917
Root1298|2996	Root954|1454
Fusarium216|2200636	Fusre1|364070
Verdah1|374153	Verdah1|386920
Fusarium216|2200153	Fusre1|512310
Fusarium216|3568000190	Fusre1|589284
Fusarium216|35680001298	Fusre1|534559
Fusarium216|4500484	Fusre1|692276
Fusarium216|5600166	Fusre1|695377
Fusarium216|3568200774	Fusre1|567173
Root423|6053	Root558|3241
Root559|187	Root667|2165
Root423|3620	Root558|4436
Fusarium13|30093	Fusarium13|30085
Fusarium13|1400661	Fusarium226|21600545
Root423|8	Root558|11
Fusarium13|3001147	Fusarium226|10001062
Fusarium216|100928	Fusre1|630854
Plecto143|900102	Plecuc1|286831
Root1298|4371	Root1312|4118
Root1298|4371	Root74|3634
Root1298|4371	Root954|3039
Fusarium13|1427500435	Fusarium226|500652
Fusarium216|3000395	Fusre1|562150
Fusarium216|3568200887	Fusre1|643372
Fusarium216|35680001278	Fusre1|712417
Plecto143|640073	Plecuc1|271786
Fusarium13|2300292	Fusarium226|3000252
Fusarium216|800774	Fusre1|591510
Fusarium216|100585	Fusre1|682600
Fusarium216|1100664	Fusre1|563042
Plecto143|19560015	Plecuc1|297914
Plecto143|3420021	Plecuc1|11229
Root423|5707	Root558|4881
Fusarium13|1427000582	Fusarium226|21000589
Root1298|2178	Root1312|2233
Root1298|2178	Root74|2183
Root1298|2178	Root954|4578
Fusarium216|3569300636	Fusre1|594476
Plecto143|1675006	Plecuc1|85616
Fusarium13|1700610	Fusarium226|20700602
Fusarium216|800343	Fusre1|505350
Ilyeu1|637287	Neora1|869443
Fusarium216|1100232	Fusre1|740733
Plecto143|83600155	Plecuc1|54369
Fusarium216|2200695	Fusre1|512049
Root559|3350	Root667|2999
Plecto143|74230067	Plecuc1|310647
Root1298|3840	Root1312|6463
Root1298|3840	Root423|6895
Root1298|3840	Root558|4358
Root1298|3840	Root74|5981
Root1298|3840	Root954|2774
Dacma1|835582	Dacma1|835611
Fusarium216|600171	Fusre1|686067
Fusarium216|35680001222	Fusre1|499796
Root1298|2331	Root1312|2431
Root1298|2331	Root74|2335
Root1298|2331	Root954|1970
Root423|4579	Root558|1146
Root1298|676	Root1312|675
Root1298|676	Root423|2494
Root1298|676	Root558|1350
Root1298|676	Root74|677
Root1298|676	Root954|2581
Fusarium216|35680001132	Fusre1|605807
Fusarium216|2400220	Fusre1|577197
Fusarium13|3001399	Fusarium226|10001319
Fusarium13|1400743	Fusarium226|21600628
Root423|1452	Root558|5233
Plecto143|1727002	Plecto143|14180036
Plecto143|1727002	Plecuc1|321715
Root423|1848	Root558|2900
Root423|4604	Root558|1121
Fusarium216|6001068	Fusre1|685218
Root1298|2491	Root1312|2710
Root1298|2491	Root74|6278
Root1298|2491	Root954|270
Verdah1|136509	Verdah1|401063
Verdah1|136509	Verdah1|492997
Fusarium216|660046	Fusre1|600291
Root423|393	Root558|397
Fusarium216|500040	Fusarium226|3700905
Fusarium216|500040	Fusarium226|500501
Fusarium216|500040	Fusarium226|540040
Fusarium216|1100830	Fusre1|592244
Root423|451	Root558|455
Fusarium13|1630014	Fusarium226|23061009
Root423|3626	Root558|4442
Fusarium216|3568200753	Fusre1|689673
Root1298|4121	Root1312|5557
Root1298|4121	Root74|5698
Root1298|4121	Root954|3717
Fusarium13|3800343	Fusarium226|3700464
Fusarium216|3568000791	Fusre1|534105
Root423|6178	Root558|3116
Fusarium216|1100758	Fusre1|687893
Fusarium216|1001140	Fusre1|498984
Root1298|4775	Root1312|4521
Root1298|4775	Root74|4039
Root1298|4775	Root954|6931
Root423|3774	Root558|5520
Fusarium13|14273001321	Fusarium226|7001492
Fusarium216|2600326	Fusre1|65842
Root423|4647	Root558|1078
Root1298|2963	Root1312|3181
Root1298|2963	Root74|2884
Root1298|2963	Root954|1421
Fusarium216|2800683	Fusre1|725047
Root423|6781	Root558|3076
Root1433D1|2631	Root322|2951
Fusarium216|1100598	Fusre1|506879
Plecto143|741500419	Plecuc1|257321
Root1298|4356	Root1312|4103
Root1298|4356	Root74|3619
Root1298|4356	Root954|3054
Neora1|870904	Neora1|874987
Verdah1|332811	Verdah1|351652
Root423|2602	Root558|1456
Root423|1590	Root558|5388
Fusarium216|6100181	Fusre1|621158
Fusarium216|6001055	Fusre1|685229
Root1298|5738	Root1312|3595
Root1298|5738	Root74|5232
Root1298|5738	Root954|539
Root1298|419	Root1312|419
Root1298|419	Root74|419
Root1298|419	Root954|5651
Root1298|3489	Root1312|3834
Root1298|3489	Root423|3091
Root1298|3489	Root558|2433
Root1298|3489	Root74|3137
Root1298|3489	Root954|1029
Root1298|4425	Root1312|4172
Root1298|4425	Root74|3688
Root1298|4425	Root954|2985
Root423|4624	Root558|1101
Root423|3842	Root558|5601
Ilyeu1|699969	Ilyeu1|706256
Root1298|3613	Root1312|3958
Root1298|3613	Root74|3259
Root1298|3613	Root954|907
Verdah1|508183	Verdah1|511038
Root1298|6081	Root1312|6199
Root1298|6081	Root74|1450
Root1298|6081	Root954|3479
Fusarium13|1700343	Fusarium226|20700339
Root423|4997	Root558|4658
Root1298|5490	Root1312|5236
Root1298|5490	Root558|4778
Root1298|5490	Root74|4914
Root1298|5490	Root954|5169
Fusarium216|100980	Fusre1|532521
Cylol1|496083	Cylol1|496162
Fusarium13|23001015	Fusarium226|3000978
Fusarium216|600415	Fusre1|558809
Fusarium216|5300217	Fusre1|578054
Fusarium13|1400663	Fusarium226|21600547
Fusarium216|3568000431	Fusre1|684239
Root423|247	Root558|250
Fusarium13|3100514	Fusarium226|3400525
Fusarium13|2600398	Fusarium226|4000681
Fusarium13|3800565	Fusarium226|3700675
Root1298|236	Root1312|236
Root1298|236	Root74|236
Root1298|236	Root954|5468
Root1298|6190	Root1312|6052
Root1298|6190	Root74|5404
Root1298|6190	Root954|681
Root1298|4402	Root1312|4149
Root1298|4402	Root74|3665
Root1298|4402	Root954|3008
Fusarium216|600486	Fusre1|502352
Fusarium216|100986	Fusre1|549984
Root1298|1251	Root1312|1249
Root1298|1251	Root74|1286
Root1298|1251	Root954|6069
Fusarium13|1700490	Fusarium226|20700488
Plecto143|2720019	Plecuc1|336961
Plecto143|200095	Plecuc1|81365
Plecto143|21890032	Plecto143|7589001
Fusarium216|740035	Fusre1|583805
Root423|591	Root558|592
Root1298|983	Root1312|981
Root1298|983	Root74|1018
Root1298|983	Root954|5801
Root1298|6099	Root1312|6217
Root1298|6099	Root74|1432
Root1298|6099	Root954|3461
Fusarium13|16300136	Fusarium226|610080
Fusarium13|1700849	Fusarium226|20700837
Fusarium216|2800473	Fusre1|705215
Fusarium13|1427000938	Fusarium13|1700658
Fusarium13|1427000938	Fusarium13|2600522
Fusarium13|1427000938	Fusarium226|100056
Fusarium13|1427000938	Fusarium226|2090013
Fusarium13|1427000938	Fusarium226|1000213
Fusarium13|1427000938	Fusarium226|21000604
Root1298|1288	Root1312|1286
Root1298|1288	Root74|1323
Root1298|1288	Root954|6106
Root1298|1882	Root1312|1937
Root1298|1882	Root74|1888
Root1298|1882	Root954|4873
Fusarium13|14270001291	Fusarium226|210001287
Fusarium13|300380	Fusarium226|1000317
Fusarium13|2300793	Fusarium226|3000753
Root1298|2214	Root1312|2315
Root1298|2214	Root74|2219
Root1298|2214	Root954|1853
Root1298|3730	Root1312|4075
Root1298|3730	Root74|3376
Root1298|3730	Root954|789
Fusarium216|4500509	Fusre1|515998
Root423|295	Root558|298
Root1298|3567	Root1312|3912
Root1298|3567	Root423|3168
Root1298|3567	Root558|2510
Root1298|3567	Root74|3213
Root1298|3567	Root954|953
Fusarium216|2400309	Fusre1|577304
Fusarium216|480063	Fusre1|579764
Fusarium13|14270001491	Fusarium226|210001479
Fusarium13|4300725	Fusarium226|3100452
Plecto143|74780015	Plecto143|1258004
Plecto143|74780015	Plecto143|1258003
Root1298|5982	Root1312|5949
Root1298|5982	Root74|6118
Root1298|5982	Root954|6646
Fusarium216|100326	Fusre1|498767
Fusarium216|3569300476	Fusre1|690805
Plecto143|780046	Plecuc1|283142
Root423|764	Root558|765
Root1298|1852	Root1312|1907
Root1298|1852	Root74|1858
Root1298|1852	Root954|4903
Fusarium13|3100874	Fusarium226|3400892
Fusarium13|1427500601	Fusarium226|500816
Fusarium216|800026	Fusre1|530283
Fusarium216|1100464	Fusre1|542405
Root1298|2129	Root1312|2184
Root1298|2129	Root74|2134
Root1298|2129	Root954|4627
Fusarium13|1400176	Fusarium226|2160015
Fusarium233|3200228	Fusarium233|3200229
Fusarium233|3200228	Fusarium233|36001
Fusarium233|3200228	Fusarium233|36002
Fusarium233|3200228	Fusarium233|36003
Fusarium233|3200228	Fusarium233|36004
Fusarium233|3200228	Fusarium233|36005
Fusarium233|3200228	Fusarium233|36006
Fusarium233|3200228	Fusarium233|36007
Fusarium233|3200228	Fusarium233|36008
Fusarium233|3200228	Fusarium233|3200230
Fusarium233|3200228	Fusarium233|3200231
Fusarium233|3200228	Fusarium233|3200232
Root423|543	Root558|546
Plecto143|2620073	Plecuc1|133075
Fusarium216|3568000365	Fusre1|553693
Fusarium216|4500158	Fusre1|664869
Fusarium216|60095	Fusre1|719268
Root1298|1773	Root1312|1828
Root1298|1773	Root74|4303
Root1298|1773	Root954|6831
Fusarium216|7100145	Fusre1|584772
Fusarium13|300241	Fusarium226|1000176
Plecto143|390055	Plecuc1|287518
Root1298|3620	Root1312|3965
Root1298|3620	Root74|3266
Root1298|3620	Root954|900
Plecto143|324004	Plecto143|7439008
Plecto143|324004	Plecuc1|286748
Fusarium13|17001221	Fusarium226|207001204
Fusarium13|1427000566	Fusarium226|21000575
Root423|5689	Root558|4863
Fusarium13|2000571	Fusarium226|1800650
Root1298|101	Root1312|101
Root1298|101	Root74|101
Root1298|101	Root954|5333
Plecto143|7509006	Plecto143|85785002
Fusarium216|2400752	Fusre1|521315
Root1298|5134	Root1312|4880
Root1298|5134	Root74|4557
Root1298|5134	Root954|4040
Fusarium13|3800583	Fusarium226|3700694
Fusarium13|1630084	Fusarium226|610026
Root1298|6858	Root1312|6873
Root1298|6858	Root74|6853
Root1298|6858	Root954|4204
Root1298|181	Root1312|181
Root1298|181	Root74|181
Root1298|181	Root954|5413
Root423|4679	Root558|1046
Plecto143|260021	Plecuc1|341112
Root423|5730	Root558|4904
Root1298|2416	Root1312|2516
Root1298|2416	Root74|2420
Root1298|2416	Root954|2055
Fusarium216|3568200897	Fusre1|567370
Fusarium216|600551	Fusre1|241862
Root1298|6390	Root1312|6335
Root1298|6390	Root74|5018
Root1298|6390	Root954|6496
Root423|2982	Root558|2324
Fusarium13|2300565	Fusarium226|3000525
Fusarium13|142790031	Fusarium226|20900336
Root423|2802	Root558|2144
Root1298|6620	Root1312|6675
Root1298|6620	Root74|6611
Root1298|6620	Root954|3323
Root1433D1|283	Root322|1241
Fusarium13|3800102	Fusarium226|3700225
Fusarium216|100547	Fusre1|682563
Dacma1|75678	Dacma1|800229
Fusarium13|1427300755	Fusarium226|700929
Plecto143|12720039	Plecuc1|304485
Root1298|797	Root1312|796
Root1298|797	Root74|798
Root1298|797	Root954|2461
Root423|1967	Root558|3019
Root1298|1707	Root1312|1762
Root1298|1707	Root74|4369
Root1298|1707	Root954|6765
Fusarium216|3568000300	Fusre1|154020
Fusarium216|1100534	Fusre1|576654
Fusarium13|17001202	Fusarium226|207001185
Root1298|503	Root1312|503
Root1298|503	Root74|503
Root1298|503	Root954|5735
Fusarium216|1001042	Fusre1|683029
Fusarium216|2200728	Fusre1|361954
Root1298|4994	Root1312|4739
Root1298|4994	Root74|4257
Root1298|4994	Root954|4541
Root1298|6084	Root1312|6202
Root1298|6084	Root74|1447
Root1298|6084	Root954|3476
Fusarium216|4500576	Fusre1|516650
Plecto143|74420035	Plecuc1|122781
Root423|3634	Root558|4450
Root423|4333	Root558|4330
Fusarium13|17001325	Fusarium226|20900158
Root1298|5132	Root1312|4878
Root1298|5132	Root74|4555
Root1298|5132	Root954|4038
Fusarium216|3569300117	Fusre1|676609
Root1298|6054	Root1312|6172
Root1298|6054	Root74|1477
Root1298|6054	Root954|3506
Fusarium216|1800505	Fusre1|507822
Root1298|1117	Root1312|1115
Root1298|1117	Root423|680
Root1298|1117	Root558|681
Root1298|1117	Root74|1152
Root1298|1117	Root954|5935
Fusarium216|600242	Fusre1|559150
Fusarium216|61004	Fusre1|519755
Root1298|87	Root1312|87
Root1298|87	Root74|87
Root1298|87	Root954|5319
Verdah1|356477	Verdah1|395019
Root1298|4895	Root1312|4640
Root1298|4895	Root74|4158
Root1298|4895	Root954|4442
Fusarium13|23001158	Fusarium226|30001123
Fusarium216|500023	Fusarium226|540020
Fusarium13|14273001413	Fusarium226|7001581
Fusarium13|142790046	Fusarium226|50065
Fusarium216|35680001377	Fusre1|501530
Plecto143|741200227	Plecuc1|245426
Fusarium216|4500601	Fusre1|677437
Root1298|7008	Root1312|7000
Root1298|7008	Root74|7008
Root1298|7008	Root954|6309
Root1298|6208	Root1312|6070
Root1298|6208	Root558|5563
Root1298|6208	Root74|5386
Root1298|6208	Root954|699
Fusarium216|6100190	Fusre1|519113
Root1298|4023	Root1312|5655
Root1298|4023	Root74|5796
Root1298|4023	Root954|3815
Stael1|446272	Stael1|447180
Fusarium216|5800132	Fusre1|544626
Root423|339	Root558|342
Root1298|1371	Root1312|1426
Root1298|1371	Root74|1547
Root1298|1371	Root954|1579
Root423|4662	Root558|1063
Fusarium13|1427500364	Fusarium226|500581
Plecto143|74320066	Plecuc1|98163
Root423|810	Root558|1485
Plecto143|836003	Plecto143|13020031
Plecto143|836003	Plecuc1|295163
Root1298|887	Root1312|886
Root1298|887	Root74|888
Root1298|887	Root954|2372
Fusarium13|14270001179	Fusarium226|210001178
Fusarium216|2400260	Fusre1|693795
Root1298|2183	Root1312|2238
Root1298|2183	Root74|2188
Root1298|2183	Root954|4573
Root423|6091	Root558|3203
Root423|2592	Root558|1446
Daces1|681070	Daces1|682274
Plecto143|748900141	Plecuc1|232668
Fusarium216|260073	Fusre1|198702
Fusarium216|3568500351	Fusre1|195492
Fusarium216|3568200671	Fusre1|566973
Root1298|847	Root1312|846
Root1298|847	Root558|1521
Root1298|847	Root74|848
Root1298|847	Root954|2412
Root423|4048	Root558|5090
Fusarium13|1427000819	Fusarium226|21000822
Root1298|5385	Root1312|5131
Root1298|5385	Root74|4808
Root1298|5385	Root954|5063
Fusarium216|5300368	Fusre1|121629
Root1298|801	Root1312|800
Root1298|801	Root74|802
Root1298|801	Root954|2458
Fusarium216|450026	Fusre1|516343
Fusarium216|80021	Fusarium216|3568500485
Root423|1874	Root558|2926
Plecto143|3593006	Plecto143|3150059
Root423|1733	Root558|2785
Verdah1|188740	Verdah1|244747
Root1298|1985	Root1312|2040
Root1298|1985	Root74|1991
Root1298|1985	Root954|4769
Fusarium13|300963	Fusarium226|1000880
Fusarium216|10048	Fusre1|496770
Fusarium216|6100161	Fusre1|596672
Root559|3122	Root667|3432
Root1298|4918	Root1312|4663
Root1298|4918	Root74|4181
Root1298|4918	Root954|4465
Fusarium13|2300441	Fusarium226|3000400
Fusarium216|6900155	Fusre1|527548
Fusarium216|3568000531	Fusre1|684337
Fusarium216|580085	Fusre1|624619
Root423|6088	Root558|3206
Plecto143|3770034	Plecuc1|288908
Fusarium216|2600283	Fusre1|515326
Root1298|2368	Root1312|2468
Root1298|2368	Root74|2372
Root1298|2368	Root954|2007
Verdah1|464142	Verdah1|494414
Plecto143|8740015	Plecuc1|132130
Root1298|6654	Root1312|6709
Root1298|6654	Root74|6645
Root1298|6654	Root954|3357
Root423|4576	Root558|1149
